item_id,source_type,image_path,display_name,description,target_group,recommendation_role,normalized_category,product_family,normalized_color,color_detail,color_tone,normalized_pattern,section_theme,article_id,product_code,product_type_name,product_group_name,index_name,index_group_name,section_name,department_name,garment_group_name,image_relative_path
0510398003,catalog,data/processed/demo_images/051/0510398003.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,black,black,dark,print,casual,510398003,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398003.jpg
0510398006,catalog,data/processed/demo_images/051/0510398006.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,white,white,light,print,casual,510398006,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398006.jpg
0510398009,catalog,data/processed/demo_images/051/0510398009.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,,light grey,dusty light,print,casual,510398009,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398009.jpg
0510398010,catalog,data/processed/demo_images/051/0510398010.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,white,off white,dusty light,print,casual,510398010,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398010.jpg
0510398012,catalog,data/processed/demo_images/051/0510398012.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,black,black,dark,solid,casual,510398012,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398012.jpg
0510398013,catalog,data/processed/demo_images/051/0510398013.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,brown,dark beige,medium dusty,patterned,casual,510398013,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398013.jpg
0510398014,catalog,data/processed/demo_images/051/0510398014.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,green,green,medium,print,casual,510398014,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398014.jpg
0510398016,catalog,data/processed/demo_images/051/0510398016.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,blue,dark blue,dark,embroidered,casual,510398016,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398016.jpg
0510398018,catalog,data/processed/demo_images/051/0510398018.jpg,Yate hood,"Top in sweatshirt fabric with a motif and lined, drawstring hood with a wrapover front. Kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",men,top,hoodie,upper_body,white,white,light,print,casual,510398018,510398,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0510398018.jpg
0511590003,catalog,data/processed/demo_images/051/0511590003.jpg,Edwin hood,"Jacket in sweatshirt fabric with a pile-lined, drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Pile lining.",men,top,hoodie,upper_body,grey,grey,medium dusty,melange,casual,511590003,511590,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0511590003.jpg
0511590005,catalog,data/processed/demo_images/051/0511590005.jpg,Edwin hood,"Jacket in sweatshirt fabric with a pile-lined, drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Pile lining.",men,top,hoodie,upper_body,red,dark pink,dark,solid,casual,511590005,511590,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Casual,Jersey Fancy,Jersey Fancy,051\0511590005.jpg
0512317002,catalog,data/processed/demo_images/051/0512317002.jpg,Randy cut-off hoodie,"Hooded, oversized top in sweatshirt fabric with a double-layered hood with a wrapover front. Short, frayed, cut-off sleeves, a kangaroo pocket and ribbing at the hem.",men,top,hoodie,upper_body,black,black,dark,print,contemporary_street,512317002,512317,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey inactive from s1,Jersey Fancy,051\0512317002.jpg
0519584004,catalog,data/processed/demo_images/051/0519584004.jpg,Dallas Hood,"Sports jacket in fast-drying functional fabric with a lined, drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,grey,grey,medium dusty,melange,sport,519584004,519584,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Woven,Jersey Fancy,051\0519584004.jpg
0521062003,catalog,data/processed/demo_images/052/0521062003.jpg,Printed Hood 29.99,"Top in patterned sweatshirt fabric with a text motif in a relaxed fit with dropped shoulders, long sleeves, a lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,black,black,dark,embroidered,contemporary_street,521062003,521062,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,052\0521062003.jpg
0521062004,catalog,data/processed/demo_images/052/0521062004.jpg,Printed Hood 29.99,"Top in patterned sweatshirt fabric with a text motif in a relaxed fit with dropped shoulders, long sleeves, a lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,white,white,light,print,contemporary_street,521062004,521062,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,052\0521062004.jpg
0521062006,catalog,data/processed/demo_images/052/0521062006.jpg,Printed Hood 29.99,"Top in patterned sweatshirt fabric with a text motif in a relaxed fit with dropped shoulders, long sleeves, a lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,black,black,dark,patterned,contemporary_street,521062006,521062,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,052\0521062006.jpg
0521062007,catalog,data/processed/demo_images/052/0521062007.jpg,Printed Hood 29.99,"Top in patterned sweatshirt fabric with a text motif in a relaxed fit with dropped shoulders, long sleeves, a lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,black,black,dark,treated,contemporary_street,521062007,521062,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,052\0521062007.jpg
0521062009,catalog,data/processed/demo_images/052/0521062009.jpg,Printed Hood 29.99,"Top in patterned sweatshirt fabric with a text motif in a relaxed fit with dropped shoulders, long sleeves, a lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,black,black,dark,embroidered,contemporary_street,521062009,521062,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,052\0521062009.jpg
0521062011,catalog,data/processed/demo_images/052/0521062011.jpg,Printed Hood 29.99,"Top in patterned sweatshirt fabric with a text motif in a relaxed fit with dropped shoulders, long sleeves, a lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem.",men,top,hoodie,upper_body,beige,light beige,dusty light,embroidered,contemporary_street,521062011,521062,Hoodie,Garment Upper body,Menswear,Menswear,Contemporary Street,Jersey Fancy,Jersey Fancy,052\0521062011.jpg
0524718001,catalog,data/processed/demo_images/052/0524718001.jpg,FEV Colo zip hood,"Thin running jacket in fast-drying, breathable, patterned functional fabric. Mesh-lined hood with a collar, taped zip at the front, ventilating mesh back, sleeve pocket with a concealed zip and taped reflective details.",men,top,hoodie,upper_body,blue,dark blue,dark,print,sport,524718001,524718,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Bottoms,Jersey Fancy,052\0524718001.jpg
0524959004,catalog,data/processed/demo_images/052/0524959004.jpg,Redford hood,"Jersey sports top in a stretch cotton blend with taped details. Lined drawstring hood with a wrapover front, long raglan sleeves with ribbed cuffs, a rounded hem and reflective details. Zipped pocket on one side and a high zip on the other. Slightly longer at the back.",men,top,hoodie,upper_body,lilac purple,dark purple,dark,solid,sport,524959004,524959,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Woven,Jersey Fancy,052\0524959004.jpg
0524959005,catalog,data/processed/demo_images/052/0524959005.jpg,Redford hood,"Jersey sports top in a stretch cotton blend with taped details. Lined drawstring hood with a wrapover front, long raglan sleeves with ribbed cuffs, a rounded hem and reflective details. Zipped pocket on one side and a high zip on the other. Slightly longer at the back.",men,top,hoodie,upper_body,grey,grey,medium dusty,melange,sport,524959005,524959,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Woven,Jersey Fancy,052\0524959005.jpg
0524959006,catalog,data/processed/demo_images/052/0524959006.jpg,Redford hood,"Jersey sports top in a stretch cotton blend with taped details. Lined drawstring hood with a wrapover front, long raglan sleeves with ribbed cuffs, a rounded hem and reflective details. Zipped pocket on one side and a high zip on the other. Slightly longer at the back.",men,top,hoodie,upper_body,blue,dark blue,dark,solid,sport,524959006,524959,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Woven,Jersey Fancy,052\0524959006.jpg
0524959007,catalog,data/processed/demo_images/052/0524959007.jpg,Redford hood,"Jersey sports top in a stretch cotton blend with taped details. Lined drawstring hood with a wrapover front, long raglan sleeves with ribbed cuffs, a rounded hem and reflective details. Zipped pocket on one side and a high zip on the other. Slightly longer at the back.",men,top,hoodie,upper_body,grey,dark grey,dark,melange,sport,524959007,524959,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Woven,Jersey Fancy,052\0524959007.jpg
0525345004,catalog,data/processed/demo_images/052/0525345004.jpg,Oliver tech hood,"Sports jacket in sturdy, double-layer jersey with a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, a drawstring at the hem and ribbing at the cuffs. Narrow elastication at the hem and reflective details. Unlined. Size of chest pocket 14x26cm.",men,top,hoodie,upper_body,blue,dark blue,dark,solid,sport,525345004,525345,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Tops,Outdoor,052\0525345004.jpg
0526250002,catalog,data/processed/demo_images/052/0526250002.jpg,ROBIN HOOD,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit.",men,top,hoodie,upper_body,black,black,dark,melange,basics,526250002,526250,Hoodie,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,052\0526250002.jpg
0526250003,catalog,data/processed/demo_images/052/0526250003.jpg,ROBIN HOOD,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit.",men,top,hoodie,upper_body,green,dark green,dark,melange,basics,526250003,526250,Hoodie,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,052\0526250003.jpg
0526250004,catalog,data/processed/demo_images/052/0526250004.jpg,ROBIN HOOD,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit.",men,top,hoodie,upper_body,blue,dark blue,medium dusty,melange,basics,526250004,526250,Hoodie,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,052\0526250004.jpg
0526250005,catalog,data/processed/demo_images/052/0526250005.jpg,ROBIN HOOD,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit.",men,top,hoodie,upper_body,black,black,dark,solid,basics,526250005,526250,Hoodie,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,052\0526250005.jpg
0526250006,catalog,data/processed/demo_images/052/0526250006.jpg,ROBIN HOOD,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit.",men,top,hoodie,upper_body,grey,dark grey,dark,melange,basics,526250006,526250,Hoodie,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,052\0526250006.jpg
0526250009,catalog,data/processed/demo_images/052/0526250009.jpg,ROBIN HOOD,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit.",men,top,hoodie,upper_body,blue,dark blue,dark,slub,basics,526250009,526250,Hoodie,Garment Upper body,Menswear,Menswear,Men Underwear,Basics,Jersey Basic,052\0526250009.jpg
0533404002,catalog,data/processed/demo_images/053/0533404002.jpg,Oliver Hood (1),"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem.",men,top,hoodie,upper_body,grey,grey,medium dusty,melange,sport,533404002,533404,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Tops,Outdoor,053\0533404002.jpg
0533404004,catalog,data/processed/demo_images/053/0533404004.jpg,Oliver Hood,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem.",men,top,hoodie,upper_body,mole,beige,medium dusty,solid,sport,533404004,533404,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Tops,Outdoor,053\0533404004.jpg
0533404006,catalog,data/processed/demo_images/053/0533404006.jpg,Oliver Hood,"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem.",men,top,hoodie,upper_body,red,red,medium,melange,sport,533404006,533404,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Tops,Outdoor,053\0533404006.jpg
0533404010,catalog,data/processed/demo_images/053/0533404010.jpg,Oliver Hood (1),"Sporty jacket in sturdy jersey with a zip down the front and a mesh-lined hood with an elastic drawstring. Chest pocket with a concealed zip, side pockets, ribbed cuffs and narrow elastication at the hem.",men,top,hoodie,upper_body,black,black,dark,solid,sport,533404010,533404,Hoodie,Garment Upper body,Sport,Sport,Men H&M Sport,Men Sport Tops,Outdoor,053\0533404010.jpg
